词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
世人,千金,0.261061,2.314443,2,70,40,0.004941,0.002823,0.000141
千金,水流,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
君恩,君王,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
君恩,水流,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
百花,随风,0.261061,2.314443,2,56,50,0.003953,0.003529,0.000141
千金,题诗,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
满眼,花满,0.261061,2.314443,2,50,56,0.003529,0.003953,0.000141
石上,萧索,0.261061,2.314443,2,70,40,0.004941,0.002823,0.000141
紫微,雨露,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
紫微,题诗,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
今年,圣人,0.261061,2.314443,2,100,28,0.007059,0.001976,0.000141
花满,青草,0.261061,2.314443,2,56,50,0.003953,0.003529,0.000141
梨花,雨露,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
君恩,雨露,0.261061,2.314443,2,40,70,0.002823,0.004941,0.000141
欢娱,镜中,0.261061,2.314443,2,56,50,0.003953,0.003529,0.000141
宛转,欢娱,0.261061,2.314443,2,50,56,0.003529,0.003953,0.000141
君王,翡翠,0.261061,2.314443,2,70,40,0.004941,0.002823,0.000141
君王,萧索,0.261061,2.314443,2,70,40,0.004941,0.002823,0.000141
万里,楚水,0.260996,1.846227,12,516,52,0.036423,0.003671,0.000847
世人,天地,0.260948,2.026761,6,70,160,0.004941,0.011294,0.000424
终日,经年,0.260930,2.074190,5,129,69,0.009106,0.004870,0.000353
岁寒,氛氲,0.260906,2.493912,1,26,45,0.001835,0.003176,0.000071
从军,封侯,0.260906,2.493912,1,45,26,0.003176,0.001835,0.000071
柳色,绮罗,0.260906,2.493912,1,45,26,0.003176,0.001835,0.000071
路长,马嘶,0.260906,2.493912,1,39,30,0.002753,0.002118,0.000071
壮士,鹦鹉,0.260906,2.493912,1,26,45,0.001835,0.003176,0.000071
壮士,氛氲,0.260906,2.493912,1,26,45,0.001835,0.003176,0.000071
岁寒,草绿,0.260906,2.493912,1,26,45,0.001835,0.003176,0.000071
男儿,路岐,0.260906,2.493912,1,39,30,0.002753,0.002118,0.000071
中原,凉风,0.260906,2.493912,1,13,90,0.000918,0.006353,0.000071
窈窕,风波,0.260906,2.493912,1,18,65,0.001271,0.004588,0.000071
月落,马嘶,0.260906,2.493912,1,39,30,0.002753,0.002118,0.000071
太平,路岐,0.260906,2.493912,1,39,30,0.002753,0.002118,0.000071
从军,关河,0.260906,2.493912,1,45,26,0.003176,0.001835,0.000071
中原,憔悴,0.260906,2.493912,1,13,90,0.000918,0.006353,0.000071
路岐,还家,0.260906,2.493912,1,30,39,0.002118,0.002753,0.000071
衣冠,鹦鹉,0.260906,2.493912,1,26,45,0.001835,0.003176,0.000071
西山,路岐,0.260906,2.493912,1,39,30,0.002753,0.002118,0.000071
清明,路岐,0.260906,2.493912,1,39,30,0.002753,0.002118,0.000071
将军,走马,0.260894,2.132122,4,105,64,0.007412,0.004518,0.000282
天地,苦辛,0.260894,2.132122,4,160,42,0.011294,0.002965,0.000282
始知,神仙,0.260894,2.132122,4,84,80,0.005929,0.005647,0.000282
古今,连天,0.260860,2.312659,2,51,55,0.003600,0.003882,0.000141
婵娟,山头,0.260860,2.312659,2,55,51,0.003882,0.003600,0.000141
世事,古今,0.260860,2.312659,2,55,51,0.003882,0.003600,0.000141
万物,独坐,0.260860,2.312659,2,51,55,0.003600,0.003882,0.000141
万物,饮酒,0.260860,2.312659,2,51,55,0.003600,0.003882,0.000141
万物,婵娟,0.260860,2.312659,2,51,55,0.003600,0.003882,0.000141
天子,蓬莱,0.260859,2.073628,5,146,61,0.010306,0.004306,0.000353
猿啼,等闲,0.260820,2.312303,2,46,61,0.003247,0.004306,0.000141
往事,等闲,0.260820,2.312303,2,46,61,0.003247,0.004306,0.000141
登高,骨肉,0.260820,2.312303,2,61,46,0.004306,0.003247,0.000141
楼台,登高,0.260820,2.312303,2,46,61,0.003247,0.004306,0.000141
相访,等闲,0.260820,2.312303,2,46,61,0.003247,0.004306,0.000141
蓬莱,辛苦,0.260820,2.312303,2,61,46,0.004306,0.003247,0.000141
等闲,近来,0.260820,2.312303,2,61,46,0.004306,0.003247,0.000141
功成,蓬莱,0.260820,2.312303,2,46,61,0.003247,0.004306,0.000141
无情,芙蓉,0.260785,2.131229,4,57,118,0.004023,0.008329,0.000282
从军,风流,0.260782,2.206229,3,45,104,0.003176,0.007341,0.000212
多情,风流,0.260782,2.206229,3,45,104,0.003176,0.007341,0.000212
男儿,颜色,0.260782,2.206229,3,39,120,0.002753,0.008470,0.000212
当时,月落,0.260782,2.206229,3,120,39,0.008470,0.002753,0.000212
子孙,须臾,0.260782,2.206229,3,60,78,0.004235,0.005506,0.000212
当时,霓裳,0.260782,2.206229,3,120,39,0.008470,0.002753,0.000212
夫子,颜色,0.260782,2.206229,3,39,120,0.002753,0.008470,0.000212
到处,烟霞,0.260782,2.206229,3,39,120,0.002753,0.008470,0.000212
单于,回首,0.260757,2.206016,3,31,151,0.002188,0.010659,0.000212
他人,陌上,0.260739,2.311590,2,52,54,0.003671,0.003812,0.000141
乔木,潇湘,0.260739,2.311590,2,36,78,0.002541,0.005506,0.000141
愁人,未央,0.260739,2.311590,2,72,39,0.005082,0.002753,0.000141
巫峡,愁人,0.260739,2.311590,2,39,72,0.002753,0.005082,0.000141
有情,楚水,0.260739,2.311590,2,54,52,0.003812,0.003671,0.000141
云雨,行乐,0.260739,2.311590,2,78,36,0.005506,0.002541,0.000141
楚水,百里,0.260739,2.311590,2,52,54,0.003671,0.003812,0.000141
楚水,陌上,0.260739,2.311590,2,52,54,0.003671,0.003812,0.000141
未央,海上,0.260739,2.311590,2,39,72,0.002753,0.005082,0.000141
莲花,青苔,0.260739,2.311590,2,52,54,0.003671,0.003812,0.000141
物外,风流,0.260739,2.311590,2,27,104,0.001906,0.007341,0.000141
城中,路长,0.260739,2.311590,2,72,39,0.005082,0.002753,0.000141
春日,路长,0.260739,2.311590,2,72,39,0.005082,0.002753,0.000141
伤心,秋雨,0.260739,2.311590,2,78,36,0.005506,0.002541,0.000141
云雨,苍梧,0.260739,2.311590,2,78,36,0.005506,0.002541,0.000141
乔木,云雨,0.260739,2.311590,2,36,78,0.002541,0.005506,0.000141
依旧,青苔,0.260739,2.311590,2,52,54,0.003671,0.003812,0.000141
云雨,感激,0.260739,2.311590,2,78,36,0.005506,0.002541,0.000141
心事,自古,0.260739,2.311590,2,54,52,0.003812,0.003671,0.000141
海上,男儿,0.260739,2.311590,2,72,39,0.005082,0.002753,0.000141
凤凰,绿杨,0.260739,2.311590,2,72,39,0.005082,0.002753,0.000141
万物,鱼龙,0.260638,2.491351,1,51,23,0.003600,0.001623,0.000071
他乡,古今,0.260638,2.491351,1,23,51,0.001623,0.003600,0.000071
古今,鱼龙,0.260638,2.491351,1,51,23,0.003600,0.001623,0.000071
万物,梦魂,0.260638,2.491351,1,51,23,0.003600,0.001623,0.000071
山河,梦魂,0.260638,2.491351,1,51,23,0.003600,0.001623,0.000071
他日,梦魂,0.260638,2.491351,1,51,23,0.003600,0.001623,0.000071
万事,羽翼,0.260579,2.310167,2,74,38,0.005223,0.002682,0.000141
人世,朝朝,0.260579,2.310167,2,38,74,0.002682,0.005223,0.000141
朱门,游子,0.260579,2.310167,2,74,38,0.005223,0.002682,0.000141
新诗,珍重,0.260539,2.309811,2,97,29,0.006847,0.002047,0.000141
东海,年少,0.260539,2.309811,2,29,97,0.002047,0.006847,0.000141
新诗,晚来,0.260539,2.309811,2,97,29,0.006847,0.002047,0.000141
月光,洞庭,0.260530,2.204095,3,35,134,0.002471,0.009459,0.000212
千年,罗衣,0.260498,2.309456,2,134,21,0.009459,0.001482,0.000141
天下,苍生,0.260479,2.203669,3,138,34,0.009741,0.002400,0.000212
天下,路傍,0.260479,2.203669,3,138,34,0.009741,0.002400,0.000212
天下,渭水,0.260479,2.203669,3,138,34,0.009741,0.002400,0.000212
南北,天子,0.260466,2.023018,6,77,146,0.005435,0.010306,0.000424
望乡,金陵,0.260460,2.489647,1,47,25,0.003318,0.001765,0.000071
玉堂,白蘋,0.260460,2.489647,1,25,47,0.001765,0.003318,0.000071
宫中,玉堂,0.260460,2.489647,1,47,25,0.003318,0.001765,0.000071
依然,玉堂,0.260460,2.489647,1,47,25,0.003318,0.001765,0.000071
满地,玉堂,0.260460,2.489647,1,47,25,0.003318,0.001765,0.000071
江流,金陵,0.260460,2.489647,1,47,25,0.003318,0.001765,0.000071
望乡,玉堂,0.260460,2.489647,1,47,25,0.003318,0.001765,0.000071
干戈,江流,0.260460,2.489647,1,25,47,0.001765,0.003318,0.000071
故乡,是非,0.260439,2.128408,4,95,71,0.006706,0.005012,0.000282
天地,山川,0.260430,1.947818,8,160,101,0.011294,0.007129,0.000565
日斜,鸳鸯,0.260418,2.308745,2,44,64,0.003106,0.004518,0.000141
东流,日斜,0.260418,2.308745,2,64,44,0.004518,0.003106,0.000141
咫尺,回头,0.260418,2.308745,2,44,64,0.003106,0.004518,0.000141
万年,日出,0.260418,2.308745,2,44,64,0.003106,0.004518,0.000141
枕上,江湖,0.260418,2.308745,2,44,64,0.003106,0.004518,0.000141
白玉,逶迤,0.260418,2.308745,2,64,44,0.004518,0.003106,0.000141
千门,南宫,0.260418,2.308745,2,44,64,0.003106,0.004518,0.000141
日月,朝朝,0.260398,2.022484,6,152,74,0.010729,0.005223,0.000424
马上,高秋,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
古来,高秋,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
乾坤,高秋,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
古来,黄鹤,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
乾坤,黄鹤,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
登楼,高秋,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
乾坤,玉楼,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
圣人,青冥,0.260371,2.488796,1,28,42,0.001976,0.002965,0.000071
临风,玉楼,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
圣人,所以,0.260371,2.488796,1,28,42,0.001976,0.002965,0.000071
月满,玉楼,0.260371,2.488796,1,49,24,0.003459,0.001694,0.000071
千里,烟波,0.260369,1.801650,14,461,71,0.032540,0.005012,0.000988
南北,等闲,0.260353,2.202604,3,77,61,0.005435,0.004306,0.000212
白露,青天,0.260328,2.202391,3,81,58,0.005718,0.004094,0.000212
先生,千年,0.260306,2.021773,6,84,134,0.005929,0.009459,0.000424
杯酒,青草,0.260278,2.201965,3,94,50,0.006635,0.003529,0.000212
依然,生涯,0.260258,2.307326,2,47,60,0.003318,0.004235,0.000141
江流,远近,0.260258,2.307326,2,47,60,0.003318,0.004235,0.000141
对酒,远客,0.260258,2.307326,2,60,47,0.004235,0.003318,0.000141
年华,生涯,0.260258,2.307326,2,47,60,0.003318,0.004235,0.000141
满地,远近,0.260258,2.307326,2,47,60,0.003318,0.004235,0.000141
子孙,宫中,0.260258,2.307326,2,60,47,0.004235,0.003318,0.000141
依然,子孙,0.260258,2.307326,2,47,60,0.003318,0.004235,0.000141
斜阳,花落,0.260258,2.307326,2,20,141,0.001412,0.009953,0.000141
双阙,春色,0.260218,2.306971,2,31,91,0.002188,0.006423,0.000141
千秋,清秋,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
出入,单于,0.260193,2.487097,1,38,31,0.002682,0.002188,0.000071
歌声,烟雨,0.260193,2.487097,1,38,31,0.002682,0.002188,0.000071
北阙,鹧鸪,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
双飞,秋声,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
双飞,鹧鸪,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
人世,双飞,0.260193,2.487097,1,38,31,0.002682,0.002188,0.000071
万国,出入,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
大道,歌声,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
承恩,清秋,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
大道,牡丹,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
牡丹,钓鱼,0.260193,2.487097,1,38,31,0.002682,0.002188,0.000071
双阙,牡丹,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
红粉,鹧鸪,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
大道,秋声,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
大道,鹧鸪,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
双阙,秋声,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
双阙,鹧鸪,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
万户,游子,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
双飞,歌声,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
万户,牡丹,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
河汉,羽翼,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
日晚,春雨,0.260193,2.487097,1,38,31,0.002682,0.002188,0.000071
大道,汀洲,0.260193,2.487097,1,31,38,0.002188,0.002682,0.000071
人世,山高,0.260193,2.487097,1,38,31,0.002682,0.002188,0.000071
临风,相忆,0.260177,2.201114,3,49,96,0.003459,0.006776,0.000212
沧海,闻说,0.260177,2.201114,3,96,49,0.006776,0.003459,0.000212
花满,落花,0.260177,2.201114,3,56,84,0.003953,0.005929,0.000212
君子,骨肉,0.260131,2.125891,4,147,46,0.010376,0.003247,0.000282
天地,欢娱,0.260098,2.067583,5,160,56,0.011294,0.003953,0.000353
世间,分明,0.260084,2.067471,5,103,87,0.007270,0.006141,0.000353
枕上,风景,0.260077,2.200264,3,44,107,0.003106,0.007553,0.000212
玉堂,白首,0.260058,2.305554,2,25,113,0.001765,0.007976,0.000141
旌旗,白马,0.260041,2.125152,4,101,67,0.007129,0.004729,0.000282
花落,逢人,0.260023,2.125004,4,141,48,0.009953,0.003388,0.000282
春草,池塘,0.260023,2.125004,4,141,48,0.009953,0.003388,0.000282
他年,心期,0.260015,2.485401,1,20,59,0.001412,0.004165,0.000071
姓名,瑶池,0.260015,2.485401,1,59,20,0.004165,0.001412,0.000071
寻常,瑶池,0.260015,2.485401,1,59,20,0.004165,0.001412,0.000071
瑶池,闭门,0.260015,2.485401,1,20,59,0.001412,0.004165,0.000071
来往,瑶池,0.260015,2.485401,1,59,20,0.004165,0.001412,0.000071
日月,独立,0.259986,2.066691,5,152,59,0.010729,0.004165,0.000353
姓名,日月,0.259986,2.066691,5,59,152,0.004165,0.010729,0.000353
日月,松柏,0.259986,2.066691,5,152,59,0.010729,0.004165,0.000353
寻常,日月,0.259986,2.066691,5,59,152,0.004165,0.010729,0.000353
怜君,沧洲,0.259976,2.199415,3,62,76,0.004376,0.005365,0.000212
月明,阳城,0.259963,2.019112,6,198,57,0.013976,0.004023,0.000424
男儿,白日,0.259958,2.066468,5,39,230,0.002753,0.016235,0.000353
桃花,须臾,0.259958,2.066468,5,115,78,0.008117,0.005506,0.000353
桃花,道士,0.259901,2.198779,3,115,41,0.008117,0.002894,0.000212
归心,风霜,0.259899,2.304139,2,69,41,0.004870,0.002894,0.000141
思君,相识,0.259899,2.304139,2,41,69,0.002894,0.004870,0.000141
山色,明主,0.259899,2.304139,2,69,41,0.004870,0.002894,0.000141
江海,风霜,0.259899,2.304139,2,69,41,0.004870,0.002894,0.000141
归心,汉水,0.259899,2.304139,2,69,41,0.004870,0.002894,0.000141
当年,秋月,0.259899,2.304139,2,41,69,0.002894,0.004870,0.000141
经年,道士,0.259899,2.304139,2,69,41,0.004870,0.002894,0.000141
秋月,自言,0.259899,2.304139,2,69,41,0.004870,0.002894,0.000141
花下,风起,0.259878,2.123823,4,56,121,0.003953,0.008541,0.000282
无限,欢娱,0.259878,2.123823,4,121,56,0.008541,0.003953,0.000282
丈夫,白首,0.259806,2.123233,4,60,113,0.004235,0.007976,0.000282
生涯,白首,0.259806,2.123233,4,60,113,0.004235,0.007976,0.000282
尘土,平生,0.259804,2.017872,6,50,226,0.003529,0.015953,0.000424
未央,草木,0.259801,2.197931,3,39,121,0.002753,0.008541,0.000212
草木,路长,0.259801,2.197931,3,121,39,0.008541,0.002753,0.000212
姓名,宁知,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
来往,王孙,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
同心,新月,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
芙蓉,高秋,0.259779,2.303079,2,118,24,0.008329,0.001694,0.000141
草堂,高树,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
夜长,尚书,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
松柏,梧桐,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
梧桐,生死,0.259779,2.303079,2,48,59,0.003388,0.004165,0.000141
劝君,逢人,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
十载,姓名,0.259779,2.303079,2,48,59,0.003388,0.004165,0.000141
月夜,水清,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
心期,青门,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
尚书,心期,0.259779,2.303079,2,48,59,0.003388,0.004165,0.000141
姓名,逢人,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
劝君,名利,0.259779,2.303079,2,59,48,0.004165,0.003388,0.000141
汉家,生死,0.259776,2.197719,3,80,59,0.005647,0.004165,0.000212
松柏,神仙,0.259776,2.197719,3,59,80,0.004165,0.005647,0.000212
姓名,神仙,0.259776,2.197719,3,59,80,0.004165,0.005647,0.000212
中原,春色,0.259750,2.482862,1,13,91,0.000918,0.006423,0.000071
中原,夜深,0.259750,2.482862,1,13,91,0.000918,0.006423,0.000071
东流,江水,0.259734,2.122643,4,64,106,0.004518,0.007482,0.000282
劝君,桃花,0.259716,2.122495,4,59,115,0.004165,0.008117,0.000282
桃李,生死,0.259716,2.122495,4,115,59,0.008117,0.004165,0.000282
松柏,桃李,0.259716,2.122495,4,59,115,0.004165,0.008117,0.000282
寻常,桃花,0.259716,2.122495,4,59,115,0.004165,0.008117,0.000282
文章,衣冠,0.259700,2.302373,2,109,26,0.007694,0.001835,0.000141
朱门,英雄,0.259661,2.482017,1,74,16,0.005223,0.001129,0.000071
朝朝,英雄,0.259661,2.482017,1,74,16,0.005223,0.001129,0.000071
云飞,星辰,0.259661,2.482017,1,32,37,0.002259,0.002612,0.000071
梅花,长沙,0.259660,2.302021,2,45,63,0.003176,0.004447,0.000141
东山,月出,0.259660,2.302021,2,63,45,0.004447,0.003176,0.000141
马蹄,鹦鹉,0.259660,2.302021,2,63,45,0.004447,0.003176,0.000141
自知,阙下,0.259660,2.302021,2,63,45,0.004447,0.003176,0.000141
老去,阙下,0.259660,2.302021,2,63,45,0.004447,0.003176,0.000141
从军,从容,0.259660,2.302021,2,45,63,0.003176,0.004447,0.000141
从容,多情,0.259660,2.302021,2,63,45,0.004447,0.003176,0.000141
月出,送客,0.259660,2.302021,2,45,63,0.003176,0.004447,0.000141
空山,阳台,0.259660,2.302021,2,105,27,0.007412,0.001906,0.000141
将军,高台,0.259660,2.302021,2,105,27,0.007412,0.001906,0.000141
依稀,千载,0.259660,2.302021,2,35,81,0.002471,0.005718,0.000141
楼上,青春,0.259651,2.196660,3,75,63,0.005294,0.004447,0.000212
氛氲,空山,0.259651,2.196660,3,45,105,0.003176,0.007412,0.000212
从容,花枝,0.259651,2.196660,3,63,75,0.004447,0.005294,0.000212
日落,萧萧,0.259626,2.196448,3,34,139,0.002400,0.009812,0.000212
萧萧,路傍,0.259626,2.196448,3,139,34,0.009812,0.002400,0.000212
人心,月下,0.259626,2.121759,4,97,70,0.006847,0.004941,0.000282
石上,至今,0.259626,2.121759,4,70,97,0.004941,0.006847,0.000282
眼前,高楼,0.259554,2.121170,4,86,79,0.006070,0.005576,0.000282
东方,今已,0.259541,2.300963,2,66,43,0.004659,0.003035,0.000141
关山,故国,0.259541,2.300963,2,66,43,0.004659,0.003035,0.000141
昆仑,经过,0.259541,2.300963,2,33,86,0.002329,0.006070,0.000141
太守,朝廷,0.259541,2.300963,2,86,33,0.006070,0.002329,0.000141
思量,眼前,0.259541,2.300963,2,33,86,0.002329,0.006070,0.000141
忆昔,眼前,0.259526,2.195602,3,55,86,0.003882,0.006070,0.000212
忆昔,经过,0.259526,2.195602,3,55,86,0.003882,0.006070,0.000212
夜深,消息,0.259476,2.195180,3,91,52,0.006423,0.003671,0.000212
梨花,芳菲,0.259461,2.300258,2,40,71,0.002823,0.005012,0.000141
紫微,芳菲,0.259461,2.300258,2,40,71,0.002823,0.005012,0.000141
怅望,梦里,0.259461,2.300258,2,71,40,0.005012,0.002823,0.000141
是非,飘飖,0.259461,2.300258,2,71,40,0.005012,0.002823,0.000141
是非,萧索,0.259461,2.300258,2,71,40,0.005012,0.002823,0.000141
是非,相知,0.259461,2.300258,2,71,40,0.005012,0.002823,0.000141
可怜,无限,0.259395,1.857470,11,201,121,0.014188,0.008541,0.000776
南国,青天,0.259382,2.299554,2,49,58,0.003459,0.004094,0.000141
古来,黄昏,0.259382,2.299554,2,49,58,0.003459,0.004094,0.000141
半夜,月满,0.259382,2.299554,2,58,49,0.004094,0.003459,0.000141
肠断,青天,0.259382,2.299554,2,49,58,0.003459,0.004094,0.000141
天台,相送,0.259382,2.299554,2,49,58,0.003459,0.004094,0.000141
万事,东流,0.259376,2.194335,3,74,64,0.005223,0.004518,0.000212
日出,朱门,0.259376,2.194335,3,64,74,0.004518,0.005223,0.000212
朝朝,鸳鸯,0.259376,2.194335,3,74,64,0.005223,0.004518,0.000212
天上,星辰,0.259376,2.194335,3,128,37,0.009035,0.002612,0.000212
朱门,鸳鸯,0.259376,2.194335,3,74,64,0.005223,0.004518,0.000212
世间,功成,0.259326,2.193912,3,103,46,0.007270,0.003247,0.000212
洛阳,红尘,0.259315,2.061352,5,184,49,0.012988,0.003459,0.000353
残月,行乐,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
乔木,多少,0.259308,2.478644,1,36,33,0.002541,0.002329,0.000071
乔木,残月,0.259308,2.478644,1,36,33,0.002541,0.002329,0.000071
多少,红叶,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
残月,红叶,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
咫尺,阳台,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
咫尺,高台,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
乔木,残阳,0.259308,2.478644,1,36,33,0.002541,0.002329,0.000071
帝乡,苍梧,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
残阳,秋雨,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
枕上,高台,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
丹青,感激,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
相亲,窈窕,0.259308,2.478644,1,66,18,0.004659,0.001271,0.000071
帝乡,鸡鸣,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
乔木,登临,0.259308,2.478644,1,36,33,0.002541,0.002329,0.000071
思量,秋雨,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
丹青,水边,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
圣主,秋雨,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
千古,意气,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
丹青,苍梧,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
乔木,帝乡,0.259308,2.478644,1,36,33,0.002541,0.002329,0.000071
思量,鬼神,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
思量,水边,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
帝乡,鬼神,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
帝乡,水边,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
万年,北斗,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
昆仑,水边,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
公卿,物外,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
枕上,物外,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
咫尺,物外,0.259308,2.478644,1,44,27,0.003106,0.001906,0.000071
雨雪,鬼神,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
残月,苍梧,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
丹青,乔木,0.259308,2.478644,1,33,36,0.002329,0.002541,0.000071
万古,古人,0.259302,2.298851,2,36,79,0.002541,0.005576,0.000141
乔木,古人,0.259302,2.298851,2,36,79,0.002541,0.005576,0.000141
昔年,洛阳,0.259302,2.119111,4,37,184,0.002612,0.012988,0.000282
人心,美人,0.259245,2.060798,5,97,93,0.006847,0.006565,0.000353
绿水,自言,0.259220,2.477803,1,29,41,0.002047,0.002894,0.000071
垂杨,晚来,0.259220,2.477803,1,41,29,0.002894,0.002047,0.000071
清晨,风霜,0.259220,2.477803,1,29,41,0.002047,0.002894,0.000071
明主,珍重,0.259220,2.477803,1,41,29,0.002894,0.002047,0.000071
珍重,风霜,0.259220,2.477803,1,29,41,0.002047,0.002894,0.000071
珍重,自言,0.259220,2.477803,1,29,41,0.002047,0.002894,0.000071
男儿,零落,0.259183,2.297797,2,39,73,0.002753,0.005153,0.000141
月光,细雨,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
日落,月光,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
路傍,路难,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
丹砂,弟子,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
渭水,路难,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
无力,楼前,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
九天,依稀,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
楼前,阑干,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
依稀,楼前,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
路傍,风飘,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
含情,风飘,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
弟子,风飘,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
含情,无力,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
弟子,无力,0.259132,2.476962,1,34,35,0.002400,0.002471,0.000071
丹砂,日落,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
依稀,苍生,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
丹砂,苍生,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
丹砂,蛟龙,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
丹砂,渭水,0.259132,2.476962,1,35,34,0.002471,0.002400,0.000071
旧游,菊花,0.259104,2.297094,2,77,37,0.005435,0.002612,0.000141
旧游,昔年,0.259104,2.297094,2,77,37,0.005435,0.002612,0.000141
歌声,落叶,0.259065,2.296744,2,38,75,0.002682,0.005294,0.000141
歌舞,阳春,0.259065,2.296744,2,57,50,0.004023,0.003529,0.000141
蛾眉,阳春,0.259065,2.296744,2,57,50,0.004023,0.003529,0.000141
春光,随风,0.259065,2.296744,2,57,50,0.004023,0.003529,0.000141
歌舞,青草,0.259065,2.296744,2,57,50,0.004023,0.003529,0.000141
游子,落叶,0.259065,2.296744,2,38,75,0.002682,0.005294,0.000141
人皆,镜中,0.259065,2.296744,2,57,50,0.004023,0.003529,0.000141
